Voltage,ROAMES_Conductor_Id,ROAMES_Span_Id,ROAMES_Bay_Id,Last_Capture_Timestamp,name,altitudeMode,WKT
415V,74095586,35506524,7498404,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095586,absolute,"LINESTRING Z (115.51194463443801 -28.538453443153298 279.449470780171, 115.51194441974313 -28.53847696888108 279.317148843567, 115.51194420504791 -28.53850049460887 279.218594800646, 115.51194399035232 -28.53852402033648 279.153792149614, 115.51194377565642 -28.53854754606411 279.122730039979, 115.51194356096016 -28.538571071791562 279.125403270732, 115.51194334626354 -28.53859459751893 279.161812289475, 115.51194313156661 -28.538618123246298 279.231963192499, 115.5119429168693 -28.538641648973506 279.335867725803, 115.51194270217165 -28.538665174700718 279.473543287062, 115.51194248747368 -28.53868870042775 279.645012928536)"
415V,74095592,35506527,7498739,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095592,absolute,"LINESTRING Z (115.5122434556664 -28.540866348079437 279.811667080725, 115.51222097563496 -28.540893647531835 279.64641582305, 115.51219849559178 -28.540920946979888 279.55914523604, 115.51217601553682 -28.54094824642367 279.549817431297, 115.5121535354701 -28.540975545863287 279.618428359167, 115.51213105539165 -28.54100284529855 279.765007806986, 115.51210857530144 -28.541030144729554 279.989619412007, 115.51208609519946 -28.54105744415639 280.292360689032, 115.51206361508572 -28.54108474357886 280.673363072744, 115.51204113496024 -28.541112042997085 281.132791974774, 115.51201865482301 -28.541139342411135 281.670846855512)"
415V,74095593,35506527,7498739,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095593,absolute,"LINESTRING Z (115.51225095039537 -28.540870224288266 279.80937948158, 115.51222888193051 -28.540897863617488 279.790111554949, 115.51220681345397 -28.540925502942486 279.817912316306, 115.5121847449657 -28.540953142263454 279.892786151204, 115.51216267646575 -28.5409807815802 280.014744870949, 115.5121406079541 -28.541008420892826 280.183807714462, 115.51211853943074 -28.541036060201414 280.400001351314, 115.51209647089568 -28.541063699505788 280.66335988593, 115.51207440234894 -28.541091338806122 280.973924862973, 115.51205233379049 -28.541118978102247 281.331745273898, 115.51203026522035 -28.541146617394244 281.736877564675)"
415V,74095594,35506527,7498739,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095594,absolute,"LINESTRING Z (115.51224013254941 -28.54086462933447 279.775137444555, 115.51221753247886 -28.54089180582262 279.584316408105, 115.51219493239657 -28.540918982306387 279.478374267862, 115.51217233230253 -28.540946158785932 279.457256437247, 115.5121497321967 -28.540973335261185 279.52095203532, 115.51212713207913 -28.541000511732147 279.669493881173, 115.5121045319498 -28.54102768819879 279.902958510836, 115.51208193180871 -28.54105486466114 280.221466216719, 115.51205933165586 -28.541082041119186 280.625181109585, 115.51203673149124 -28.541109217572934 281.114311203114, 115.51201413131488 -28.54113639402239 281.689108521079)"
415V,74095595,35506527,7498739,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095595,absolute,"LINESTRING Z (115.51224715464541 -28.54086826119288 279.799688489184, 115.51222506653889 -28.540895849176838 279.705713245349, 115.51220297842067 -28.540923437156763 279.674452967312, 115.51218089029078 -28.540951025132454 279.705898886392, 115.5121588021492 -28.540978613104105 279.800059823343, 115.51213671399594 -28.541006201071532 279.956962190829, 115.51211462583098 -28.54103378903493 280.176650000835, 115.51209253765434 -28.541061376994094 280.459184877009, 115.51207044946602 -28.541088964949225 280.804646071948, 115.51204836126603 -28.54111655290021 281.213130489432, 115.51202627305432 -28.541144140846985 281.684752711605)"
415V,74095600,35506530,7498853,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095600,absolute,"LINESTRING Z (115.50982419873844 -28.54175416650903 281.722036237427, 115.50982297422753 -28.541730149807734 281.627330612962, 115.50982174971693 -28.54170613310626 281.574410253344, 115.50982052520662 -28.54168211640481 281.563262149705, 115.5098193006966 -28.541658099703298 281.593883561621, 115.50981807618689 -28.541634083001703 281.666282016439, 115.50981685167746 -28.541610066299953 281.78047531113, 115.50981562716834 -28.54158604959821 281.936491516657, 115.50981440265949 -28.5415620328964 282.134368984885, 115.50981317815095 -28.54153801619452 282.374156358001, 115.50981195364271 -28.54151399949256 282.655912580474)"
415V,74095601,35506530,7498853,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095601,absolute,"LINESTRING Z (115.50983221375454 -28.54175327226322 281.695847698985, 115.50983105215225 -28.541729311200136 281.570268156621, 115.50982989055022 -28.541705350136976 281.495167717583, 115.50982872894848 -28.54168138907373 281.470519326994, 115.50982756734697 -28.541657428010424 281.496314105292, 115.50982640574577 -28.541633466947133 281.572561345025, 115.5098252441448 -28.54160950588368 281.699288514204, 115.50982408254413 -28.54158554482016 281.876541266194, 115.5098229209437 -28.541561583756568 282.104383456165, 115.50982175934355 -28.54153762269289 282.382897164093, 115.50982059774367 -28.54151366162925 282.71218272433)"
415V,74095602,35506530,7498853,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095602,absolute,"LINESTRING Z (115.50982834662157 -28.541753703732933 281.675936604712, 115.50982702045617 -28.541729721716823 281.57495825156, 115.50982569429111 -28.54170573970054 281.515909470725, 115.50982436812639 -28.541681757684188 281.49877561134, 115.50982304196201 -28.541657775667762 281.523552422246, 115.50982171579795 -28.541633793651265 281.590246050931, 115.50982038963423 -28.541609811634693 281.69887304506, 115.50981906347089 -28.541585829618054 281.849460356579, 115.50981773730784 -28.54156184760134 282.042045348403, 115.5098164111452 -28.541537865584544 282.276675803683, 115.50981508498285 -28.541513883567692 282.55340993767)"
415V,74095603,35506530,7498853,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095603,absolute,"LINESTRING Z (115.50983614274435 -28.54175283389159 281.719577205939, 115.50983493913375 -28.541728902485005 281.573206837145, 115.50983373552346 -28.541704971078254 281.479874128708, 115.50983253191346 -28.54168103967143 281.439541898831, 115.50983132830376 -28.54165710826463 281.452194079997, 115.50983012469432 -28.541633176857662 281.517835712571, 115.50982892108517 -28.541609245450633 281.636492946805, 115.50982771747631 -28.541585314043623 281.808213053257, 115.50982651386774 -28.541561382636434 282.033064441625, 115.50982531025946 -28.541537451229186 282.311136687995, 115.50982410665144 -28.54151351982195 282.64254057053)"
415V,74095608,35506533,7498874,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095608,absolute,"LINESTRING Z (115.51051693637034 -28.54249107527555 282.208258625704, 115.51054733150913 -28.542463619733194 281.982164445785, 115.51057772663215 -28.542436164183247 281.791640494009, 115.51060812173937 -28.542408708625896 281.636673485815, 115.51063851683082 -28.54238125306095 281.517252615901, 115.51066891190646 -28.542353797488587 281.433369557472, 115.51069930696633 -28.542326341908637 281.385018461661, 115.51072970201042 -28.542298886321277 281.372195957114, 115.51076009703871 -28.542271430726327 281.394901149766, 115.51079049205123 -28.54224397512396 281.453135622768, 115.51082088704796 -28.542216519514096 281.546903436605)"
415V,74095609,35506533,7498874,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095609,absolute,"LINESTRING Z (115.5105128114925 -28.542487534152773 282.137717757703, 115.5105433600333 -28.542460167488 281.821605012479, 115.51057390855829 -28.54243280081556 281.561911269341, 115.51060445706747 -28.54240543413565 281.358591146633, 115.51063500556084 -28.542378067448148 281.211609114027, 115.5106655540384 -28.542350700753 281.120939486315, 115.51069610250016 -28.542323334050373 281.086566418918, 115.51072665094613 -28.542295967340078 281.10848390512, 115.51075719937626 -28.5422686006223 281.186695775015, 115.51078774779059 -28.542241233896863 281.321215696182, 115.51081829618913 -28.542213867163955 281.512067176066)"
415V,74095610,35506533,7498874,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095610,absolute,"LINESTRING Z (115.51050253217421 -28.54247839239503 282.014778601029, 115.51053356939302 -28.54245138783195 281.648368306955, 115.51056460659595 -28.542424383261082 281.351803391968, 115.51059564378305 -28.54239737868242 281.125004749348, 115.51062668095433 -28.542370374095967 280.967911882064, 115.51065771810978 -28.542343369501726 280.880482886638, 115.51068875524942 -28.54231636489969 280.862694441965, 115.5107197923732 -28.542289360289864 280.914541803097, 115.51075082948115 -28.54226235567225 281.036038799973, 115.51078186657331 -28.542235351046845 281.227217841109, 115.51081290364962 -28.54220834641364 281.488129922244)"
415V,74095611,35506533,7498874,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095611,absolute,"LINESTRING Z (115.51050634123371 -28.542481831899586 282.010767846196, 115.51053724364789 -28.54245473534906 281.691043425646, 115.51056814604628 -28.54242763879071 281.43120925862, 115.51059904842887 -28.54240054222464 281.231214260137, 115.51062995079562 -28.54237344565092 281.091019109963, 115.51066085314655 -28.54234634906939 281.010596244874, 115.51069175548166 -28.542319252480223 280.989929853247, 115.51072265780097 -28.54229215588323 281.029015871941, 115.51075356010442 -28.54226505927859 281.127861985508, 115.51078446239208 -28.542237962666142 281.286487627694, 115.51081536466391 -28.542210866045963 281.50492398527)"
415V,74095620,35506538,7498507,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095620,absolute,"LINESTRING Z (115.51217668752808 -28.539165095567988 277.984639839057, 115.51217769727938 -28.539185239871536 277.742673830456, 115.5121787070309 -28.539205384175048 277.554337028948, 115.51217971678264 -28.539225528478497 277.419521942777, 115.51218072653452 -28.53924567278191 277.338151627288, 115.51218173628664 -28.539265817085266 277.310179641011, 115.51218274603896 -28.539285961388565 277.335590019151, 115.5121837557915 -28.539306105691814 277.414397264485, 115.51218476554419 -28.539326249995018 277.54664635563, 115.51218577529713 -28.53934639429816 277.732412772721, 115.51218678505023 -28.539366538601257 277.971802540488)"
415V,74095621,35506538,7498507,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095621,absolute,"LINESTRING Z (115.51218572926305 -28.539164809716258 277.9936519483, 115.51218667526905 -28.539185035006373 277.747258838161, 115.51218762127522 -28.539205260296423 277.554909956662, 115.51218856728156 -28.539225485586517 277.416494711648, 115.51218951328809 -28.539245710876482 277.331933520437, 115.51219045929481 -28.539265936166377 277.30117776406, 115.51219140530169 -28.539286161456232 277.324209759307, 115.51219235130876 -28.539306386746116 277.401042748566, 115.512193297316 -28.539326612035868 277.531720907427, 115.51219424332342 -28.53934683732557 277.716319370089, 115.51219518933101 -28.539367062615213 277.954944272556)"
415V,74095622,35506538,7498507,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095622,absolute,"LINESTRING Z (115.51218150015508 -28.539164943423852 277.913090897152, 115.51218248706859 -28.539185131521375 277.70208187566, 115.51218347398226 -28.53920531961884 277.539124913559, 115.51218446089611 -28.539225507716242 277.424145489045, 115.51218544781017 -28.539245695813605 277.357091020908, 115.51218643472446 -28.539265883910915 277.337930844487, 115.5121874216389 -28.53928607200817 277.366656197649, 115.51218840855354 -28.539306260105285 277.443280216776, 115.51218939546835 -28.539326448202438 277.567837942777, 115.51219038238338 -28.53934663629955 277.740386337113, 115.5121913692986 -28.5393668243966 277.961004307842)"
415V,74095623,35506538,7498507,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095623,absolute,"LINESTRING Z (115.51217213012616 -28.539165239628506 278.042148427593, 115.51217319224342 -28.539185344373255 277.785388988386, 115.51217425436087 -28.53920544911787 277.581899416118, 115.51217531647853 -28.53922555386251 277.431564851782, 115.51217637859645 -28.53924565860702 277.334300439541, 115.51217744071458 -28.539265763351565 277.290051278823, 115.5121785028329 -28.539285868095966 277.298792393339, 115.51217956495148 -28.539305972840403 277.360528716981, 115.51218062707025 -28.539326077584708 277.47529509661, 115.51218168918926 -28.539346182329044 277.643156311722, 115.51218275130849 -28.539366287073246 277.864207111016)"
415V,74095638,35506546,7498717,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095638,absolute,"LINESTRING Z (115.50982247097089 -28.54077595434128 284.495670149918, 115.50982216009301 -28.54074405941878 284.283589300357, 115.50982184921486 -28.54071216449623 284.119769730985, 115.50982153833642 -28.540680269573453 284.004180985719, 115.50982122745772 -28.540648374650623 283.93680157518, 115.50982091657875 -28.540616479727653 283.917618972704, 115.5098206056995 -28.54058458480446 283.946629612007, 115.50982029481997 -28.540552689881213 284.023838886526, 115.5098199839402 -28.54052079495774 284.14926115042, 115.50981967306014 -28.54048890003422 284.322919721239, 115.5098193621798 -28.540457005110472 284.544846884259)"
415V,74095639,35506546,7498717,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095639,absolute,"LINESTRING Z (115.5098279364916 -28.540775878696223 284.455440074344, 115.50982748515142 -28.540744030251243 284.257798515291, 115.50982703381106 -28.540712181806214 284.106114858096, 115.50982658247051 -28.540680333361056 284.00036344816, 115.50982613112978 -28.540648484915664 283.940526399507, 115.50982567978888 -28.540616636470233 283.926593591763, 115.50982522844778 -28.540584788024656 283.95856266844, 115.50982477710646 -28.540552939578955 284.036439036541, 115.50982432576498 -28.54052109113302 284.160235867472, 115.50982387442333 -28.54048924268704 284.329974099269, 115.50982342308149 -28.54045739424094 284.545682440144)"
415V,74095640,35506546,7498717,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095640,absolute,"LINESTRING Z (115.50980781126435 -28.54077592989099 284.454120549636, 115.50980804373285 -28.540743948956795 284.236274658754, 115.50980827620074 -28.540711968022443 284.069392323038, 115.50980850866802 -28.540679987087945 283.953439134171, 115.5098087411347 -28.5406480061533 283.888391184567, 115.50980897360078 -28.540616025218494 283.874235062436, 115.50980920606628 -28.540584044283538 283.910967849026, 115.50980943853114 -28.540552063348436 283.998597118017, 115.50980967099544 -28.540520082413178 284.137140937083, 115.5098099034591 -28.54048810147777 284.326627871617, 115.50981013592218 -28.54045612054221 284.567096990623)"
415V,74095641,35506546,7498717,Sep 17 2021  2:31AM,ROAMES Conductor Id: 74095641,absolute,"LINESTRING Z (115.50981337277413 -28.540775984967556 284.484046669413, 115.50981339874366 -28.540744032062108 284.252277945498, 115.50981342471272 -28.540712079156524 284.073926353696, 115.50981345068128 -28.540680126250788 283.948951438863, 115.50981347664938 -28.540648173344902 283.877324853182, 115.50981350261702 -28.54061622043887 283.859030349735, 115.50981352858416 -28.540584267532704 283.894063778814, 115.50981355455085 -28.540552314626474 283.982433086985, 115.50981358051702 -28.540520361720006 284.124158318885, 115.50981360648274 -28.54048840881339 284.319271621773, 115.509813632448 -28.54045645590664 284.567817252818)"
